id;id_vendor;filial;date;value;vehicle
2649;454;filial_1;17-05-2022 05:33:28;542686;Hyandai XTS
2650;235;filial_3;12-02-2022 10:05:36;600121;Chrysler Taurus
2651;168;filial_3;07-02-2022 06:02:46;907799;Mercedes Benz ATS
2652;343;filial_2;20-05-2022 12:53:58;769423;Volkswagen XTS
2653;18;filial_3;12-02-2022 04:45:15;800268;Ferrari A4
2654;234;filial_3;11-03-2022 09:53:55;929755;Chrysler Accord
2655;383;filial_1;02-04-2022 12:21:01;357444;Ford F-150
2656;16;filial_2;25-04-2022 06:23:38;581495;Land Rover Expedition
2657;66;filial_1;04-03-2022 08:18:14;948835;Bugatti Focus
2658;200;filial_3;13-05-2022 09:28:17;442944;Kia Mustang
2659;479;filial_2;10-05-2022 10:07:37;990446;Bugatti PT Cruiser
2660;29;filial_1;07-04-2022 01:13:02;292249;Toyota CTS
2661;40;filial_2;07-05-2022 01:33:51;185342;Mini Civic
2662;280;filial_3;26-02-2022 01:57:50;182251;Fiat Malibu
2663;45;filial_1;05-05-2022 05:01:47;600266;Ford Aventador
2664;357;filial_1;30-05-2022 05:23:09;804752;Jaguar Expedition
2665;490;filial_2;10-03-2022 01:26:01;772490;Toyota El Camino
2666;172;filial_3;09-03-2022 08:41:33;438825;Jaguar CTS
2667;47;filial_3;15-05-2022 08:02:20;614308;Jeep Model T
2668;205;filial_2;07-03-2022 04:25:38;432380;Volkswagen Prius
2669;10;filial_3;13-02-2022 08:50:41;960029;BMW Explorer
2670;332;filial_2;04-03-2022 04:42:43;867559;Chrysler Altima
2671;288;filial_3;02-04-2022 01:37:49;287324;Maserati Malibu
2672;389;filial_1;31-03-2022 12:42:33;764762;Chrysler Countach
2673;234;filial_2;13-03-2022 08:37:53;841731;Bugatti Explorer
2674;496;filial_3;23-03-2022 05:22:11;721116;Honda Silverado
2675;91;filial_2;24-04-2022 09:38:34;433318;Land Rover Aventador
2676;160;filial_1;10-04-2022 11:08:31;990683;Bentley Fiesta
2677;316;filial_2;23-05-2022 09:57:18;175482;Porsche Impala
2678;129;filial_1;15-04-2022 06:10:50;235230;Chevrolet LeBaron
2679;452;filial_3;10-05-2022 04:29:08;977409;Maserati Element
2680;472;filial_2;30-03-2022 11:09:09;959170;Aston Martin Escalade
2681;317;filial_3;10-02-2022 03:41:12;301992;Nissan Charger
2682;187;filial_1;08-02-2022 05:32:16;299365;Honda Grand Cherokee
2683;284;filial_3;30-03-2022 06:27:40;319118;Hyandai Colorado
2684;293;filial_3;13-04-2022 09:07:20;254103;Bugatti Accord
2685;326;filial_3;27-03-2022 04:09:52;643640;Bugatti Altima
2686;398;filial_2;21-03-2022 11:57:46;486395;BMW Cruze
2687;498;filial_3;29-03-2022 03:24:25;546646;Bentley Aventador
2688;275;filial_3;01-02-2022 01:06:05;294923;Dodge Prius
2689;306;filial_1;26-03-2022 02:18:41;688388;Mini XTS
2690;387;filial_1;26-04-2022 09:18:48;470969;Porsche Camaro
2691;222;filial_2;29-04-2022 01:37:51;536446;Jeep Fiesta
2692;190;filial_1;27-03-2022 08:16:40;64529;Jeep A4
2693;250;filial_2;18-05-2022 02:30:03;58813;Aston Martin Malibu
2694;442;filial_1;02-05-2022 10:55:17;701301;Land Rover Ranchero
2695;151;filial_2;08-04-2022 10:21:04;735941;Jeep Durango
2696;311;filial_1;09-05-2022 02:55:16;804119;Ford Model T
2697;213;filial_3;13-05-2022 12:41:16;958121;Maserati XTS
2698;434;filial_2;27-05-2022 04:17:18;339232;Cadillac Element
2699;41;filial_1;09-03-2022 06:30:29;522520;Tesla Charger
2700;17;filial_3;28-04-2022 12:27:31;242172;Cadillac Charger
2701;100;filial_1;04-02-2022 06:23:38;87580;Chrysler Expedition
2702;266;filial_1;19-04-2022 08:48:59;955891;Audi Expedition
2703;453;filial_1;28-05-2022 09:10:04;399896;Jaguar Camry
2704;428;filial_3;09-02-2022 08:05:18;872419;BMW Colorado
2705;43;filial_2;27-03-2022 02:00:43;179331;Aston Martin Malibu
2706;310;filial_2;21-04-2022 03:12:50;657936;Porsche Cruze
2707;73;filial_1;14-03-2022 10:35:13;323142;Toyota PT Cruiser
2708;410;filial_3;26-02-2022 07:48:12;214810;Honda Accord
2709;425;filial_3;27-02-2022 09:33:49;866690;Mini A8
2710;331;filial_3;02-03-2022 08:06:20;866278;Porsche Grand Cherokee
2711;287;filial_1;18-02-2022 01:33:52;383388;Ferrari LeBaron
2712;496;filial_3;22-03-2022 01:39:56;430213;Honda Grand Cherokee
2713;181;filial_1;22-05-2022 09:27:12;577698;Bentley Ranchero
2714;17;filial_3;06-05-2022 12:03:44;457807;Hyandai Golf
2715;235;filial_3;11-05-2022 07:28:57;562108;Toyota Sentra
2716;422;filial_2;11-05-2022 10:16:16;604417;Chrysler Volt
2717;422;filial_1;13-03-2022 11:09:16;211689;Ford Model 3
2718;304;filial_2;14-02-2022 04:31:58;990514;Maserati Silverado
2719;74;filial_1;20-02-2022 11:12:16;875560;Porsche Focus
2720;386;filial_2;28-04-2022 10:05:28;192601;Porsche Element
2721;161;filial_1;24-05-2022 02:30:12;362009;Ferrari Camaro
2722;405;filial_1;01-04-2022 12:41:14;667638;Land Rover Model 3
2723;82;filial_2;21-03-2022 08:40:04;293467;Bugatti Model 3
2724;17;filial_2;18-04-2022 09:35:25;996202;Bugatti Mustang
2725;120;filial_3;29-04-2022 03:56:44;459448;Fiat Durango
2726;480;filial_3;13-03-2022 07:03:34;386662;Hyandai A8
2727;495;filial_1;09-05-2022 05:24:40;945081;Porsche Taurus
2728;19;filial_3;26-02-2022 03:13:48;61465;Tesla A8
2729;93;filial_2;07-05-2022 06:00:35;633987;Jeep Grand Caravan
2730;486;filial_3;01-03-2022 07:33:42;481865;Chevrolet Sentra
2731;464;filial_1;20-04-2022 06:39:43;341958;Jaguar Expedition
2732;115;filial_2;11-03-2022 01:37:45;254216;Ferrari Charger
2733;133;filial_2;10-05-2022 02:53:51;417597;Ford Durango
2734;172;filial_2;17-04-2022 08:45:01;275419;Tesla Escalade
2735;226;filial_3;23-05-2022 01:03:02;72590;Porsche Charger
2736;163;filial_3;19-02-2022 05:10:08;981619;Nissan Model S
2737;202;filial_2;10-03-2022 10:14:33;207209;Lamborghini Jetta
2738;371;filial_3;02-05-2022 06:04:37;966062;Porsche Jetta
2739;439;filial_1;15-03-2022 05:47:39;515021;Land Rover Countach
2740;355;filial_3;20-04-2022 10:13:55;588259;Aston Martin Charger
2741;139;filial_2;08-05-2022 11:32:31;824054;Chevrolet El Camino
2742;324;filial_1;20-03-2022 06:04:08;177224;Bugatti Alpine
2743;342;filial_2;06-04-2022 06:36:51;114708;Volkswagen Grand Caravan
2744;7;filial_3;28-03-2022 11:34:23;886890;Hyandai Civic
2745;228;filial_1;13-03-2022 03:21:47;460554;Mercedes Benz Land Cruiser
2746;380;filial_3;19-02-2022 02:16:53;62093;Audi PT Cruiser
2747;317;filial_1;13-04-2022 08:24:25;944508;Land Rover Explorer
2748;225;filial_2;26-05-2022 07:23:38;480414;Chrysler Malibu
2749;353;filial_1;14-03-2022 07:17:06;699140;Mercedes Benz Malibu
2750;197;filial_3;21-03-2022 05:08:15;262682;Toyota Model T
2751;486;filial_3;26-02-2022 10:58:31;85502;Chevrolet Civic
2752;290;filial_1;05-03-2022 10:54:06;658449;Honda Colorado
2753;59;filial_1;19-05-2022 09:04:40;853647;Chevrolet Model S
2754;214;filial_1;07-04-2022 07:15:04;392513;Fiat Land Cruiser
2755;21;filial_1;15-05-2022 12:46:38;896864;Chrysler 911
2756;444;filial_1;15-05-2022 08:06:26;313536;Ferrari Alpine
2757;478;filial_2;30-03-2022 04:01:13;682482;Mercedes Benz Land Cruiser
2758;48;filial_2;02-04-2022 12:00:08;916239;Bugatti El Camino
2759;362;filial_1;02-04-2022 11:47:02;562429;Ferrari XTS
2760;394;filial_3;25-04-2022 11:11:52;405751;Mercedes Benz 911
2761;487;filial_3;04-02-2022 05:13:17;635583;Ford ATS
2762;414;filial_2;24-02-2022 02:25:22;771410;Hyandai LeBaron
2763;386;filial_1;23-03-2022 05:40:48;447332;Dodge Beetle
2764;411;filial_2;15-03-2022 01:56:56;544133;Rolls Royce A8
2765;229;filial_2;22-04-2022 12:49:25;96831;Nissan Model T
2766;250;filial_3;02-04-2022 09:41:35;77547;Audi PT Cruiser
2767;248;filial_2;26-05-2022 02:46:51;390375;BMW Grand Cherokee
2768;183;filial_3;01-03-2022 04:20:47;654460;Lamborghini Expedition
2769;144;filial_2;13-02-2022 10:30:22;550870;Jaguar Charger
2770;144;filial_2;20-02-2022 10:28:27;345470;Dodge Cruze
2771;412;filial_2;28-05-2022 06:48:43;464542;BMW A8
2772;30;filial_3;13-04-2022 01:29:11;969547;Chrysler El Camino
2773;176;filial_3;09-04-2022 04:24:10;777542;Jeep Countach
2774;267;filial_2;24-05-2022 03:28:21;587756;Ford Prius
2775;469;filial_3;10-02-2022 06:10:05;680187;Cadillac Wrangler
2776;270;filial_3;14-02-2022 09:12:32;415065;Mini Golf
2777;389;filial_3;16-02-2022 12:58:44;210768;Hyandai Model S
2778;323;filial_3;05-03-2022 11:53:20;199577;Jaguar LeBaron
2779;198;filial_3;04-05-2022 11:43:35;223743;Toyota Durango
2780;80;filial_1;03-05-2022 01:39:40;695176;Chrysler Escalade
2781;71;filial_1;10-03-2022 12:00:15;266125;Tesla Alpine
2782;1;filial_1;31-03-2022 03:22:23;92585;Kia Model T
2783;244;filial_3;09-02-2022 07:57:35;369354;Honda Jetta
2784;282;filial_2;17-03-2022 04:03:54;936762;Jeep Focus
2785;117;filial_2;12-04-2022 02:52:42;977627;BMW Durango
2786;139;filial_3;09-03-2022 02:50:33;601618;Fiat Model S
2787;376;filial_3;19-05-2022 05:11:56;334487;Fiat Prius
2788;277;filial_1;05-02-2022 08:48:42;276212;Hyandai Impala
2789;67;filial_1;15-05-2022 12:57:54;247038;Mini Civic
2790;268;filial_2;08-04-2022 12:00:50;200338;Ford Fiesta
2791;94;filial_3;06-03-2022 03:07:11;834406;Ferrari LeBaron
2792;184;filial_1;20-03-2022 03:08:28;865485;Honda Cruze
2793;277;filial_2;18-05-2022 02:24:31;505959;Dodge Charger
2794;285;filial_1;28-04-2022 11:42:38;545247;Land Rover Altima
2795;184;filial_2;07-03-2022 08:08:42;595682;Mini Mercielago
2796;208;filial_2;24-04-2022 11:44:30;479250;Audi Element
2797;46;filial_3;01-03-2022 02:42:16;470410;Mercedes Benz Beetle
2798;386;filial_2;26-05-2022 12:39:21;577159;Toyota XTS
2799;298;filial_1;12-02-2022 08:33:45;239464;Volkswagen Golf
2800;264;filial_1;16-05-2022 06:25:42;330827;Kia Grand Cherokee
2801;379;filial_1;11-03-2022 12:20:32;430154;Mercedes Benz Fiesta
2802;338;filial_2;10-02-2022 12:54:27;501073;Chevrolet XTS
2803;495;filial_3;23-03-2022 02:05:11;242550;Nissan Camry
2804;294;filial_1;09-04-2022 06:46:43;636580;Bentley Civic
2805;372;filial_3;12-05-2022 06:35:38;830108;Rolls Royce Mercielago
2806;144;filial_3;05-03-2022 09:19:35;757770;Rolls Royce Challenger
2807;349;filial_3;24-04-2022 06:24:58;959036;BMW Spyder
2808;32;filial_2;12-03-2022 04:52:59;72076;Volkswagen Wrangler
2809;38;filial_2;03-02-2022 05:20:13;95776;Land Rover El Camino
2810;371;filial_3;24-05-2022 04:41:13;331423;Tesla Element
2811;200;filial_3;23-05-2022 01:47:43;642981;Kia 911
2812;383;filial_2;02-04-2022 01:04:58;530388;Lamborghini Volt
2813;16;filial_1;30-04-2022 10:32:59;156368;Mercedes Benz A8
2814;353;filial_2;18-03-2022 07:01:44;950117;Hyandai XTS
2815;447;filial_3;24-04-2022 11:20:48;632306;Ford PT Cruiser
2816;433;filial_2;08-02-2022 09:12:07;137445;Audi PT Cruiser
2817;488;filial_3;01-04-2022 08:22:52;986187;Lamborghini Land Cruiser
2818;170;filial_1;19-02-2022 06:36:15;93788;Bentley Land Cruiser
2819;465;filial_2;27-03-2022 04:00:06;513232;Kia Charger
2820;450;filial_2;02-04-2022 10:08:45;284164;Hyandai Land Cruiser
2821;336;filial_1;02-03-2022 11:45:07;396849;Jeep Grand Caravan
2822;46;filial_2;13-05-2022 04:24:16;632241;Dodge El Camino
2823;287;filial_2;29-04-2022 09:00:59;813983;Audi XTS
2824;455;filial_2;21-03-2022 10:35:39;54228;Maserati Taurus
2825;182;filial_1;16-05-2022 12:41:34;293503;Tesla Silverado
2826;271;filial_3;11-05-2022 11:32:30;935968;Bentley F-150
2827;283;filial_3;30-04-2022 12:08:25;575211;Dodge Model 3
2828;75;filial_3;16-04-2022 04:25:15;426238;Nissan PT Cruiser
2829;270;filial_3;14-02-2022 11:59:31;952486;Honda Countach
2830;179;filial_1;24-02-2022 04:59:36;700324;Ferrari Beetle
2831;419;filial_3;30-04-2022 09:46:59;881787;Chrysler LeBaron
2832;231;filial_1;14-03-2022 01:50:26;457705;Chevrolet Aventador
2833;396;filial_3;24-02-2022 04:25:00;141485;Jeep Challenger
2834;340;filial_1;20-03-2022 03:16:47;635391;Ford Explorer
2835;28;filial_1;26-02-2022 10:31:27;159872;Ford Malibu
2836;234;filial_1;28-03-2022 03:35:43;572444;Land Rover Escalade
2837;152;filial_1;15-04-2022 12:47:47;242297;Volkswagen Grand Caravan
2838;295;filial_1;06-03-2022 04:41:34;841979;Honda Camaro
2839;185;filial_1;16-02-2022 03:37:39;414782;Fiat Jetta
2840;386;filial_3;17-02-2022 03:51:05;243470;Audi Expedition
2841;437;filial_3;03-05-2022 01:34:32;288177;Mini Grand Caravan
2842;342;filial_1;08-04-2022 10:45:15;796983;Aston Martin LeBaron
2843;25;filial_3;13-03-2022 05:55:38;192278;Kia Ranchero
2844;83;filial_3;30-05-2022 07:49:45;482903;Lamborghini Camry
2845;200;filial_2;17-04-2022 10:53:27;909934;BMW Expedition
2846;133;filial_2;02-04-2022 08:32:29;100455;Honda Expedition
2847;25;filial_1;28-03-2022 05:00:57;188438;Nissan Golf
2848;455;filial_3;16-02-2022 09:13:02;167089;Land Rover Escalade
2849;333;filial_3;27-04-2022 10:17:05;228604;Maserati Accord
2850;51;filial_1;28-02-2022 12:36:17;70292;Volkswagen Sentra
2851;124;filial_3;08-03-2022 10:04:53;757041;Dodge Model T
2852;489;filial_3;16-02-2022 01:41:13;378124;Honda Silverado
2853;385;filial_1;28-02-2022 01:13:57;400476;Lamborghini Corvette
2854;352;filial_3;14-03-2022 08:50:51;648138;Ford Grand Caravan
2855;53;filial_3;19-02-2022 03:36:28;912883;Chrysler XTS
2856;156;filial_2;16-03-2022 12:22:02;235086;Mercedes Benz Escalade
2857;299;filial_1;20-05-2022 04:39:44;265223;Cadillac Impala
2858;127;filial_1;09-02-2022 09:23:49;248496;Mercedes Benz Explorer
2859;378;filial_3;09-05-2022 12:08:00;941224;Tesla Escalade
2860;3;filial_2;11-05-2022 06:22:45;401384;Toyota Escalade
2861;291;filial_3;23-03-2022 06:37:34;204957;Jeep Mercielago
2862;349;filial_2;04-04-2022 09:36:44;111271;Ferrari El Camino
2863;12;filial_3;09-03-2022 02:32:21;61136;Bugatti Golf
2864;239;filial_2;18-03-2022 01:50:24;326458;Audi Element
2865;128;filial_2;12-03-2022 10:02:52;123156;Honda F-150
2866;436;filial_1;11-04-2022 06:53:56;745322;Nissan Taurus
2867;102;filial_3;28-02-2022 08:29:44;974344;Lamborghini Model T
2868;428;filial_1;11-03-2022 02:55:02;253821;Bugatti Volt
2869;282;filial_1;09-03-2022 03:54:41;741117;Nissan Land Cruiser
2870;334;filial_2;27-05-2022 02:36:38;968747;BMW Spyder
2871;227;filial_3;08-03-2022 12:44:03;200765;Nissan Countach
2872;465;filial_1;04-03-2022 07:47:32;52915;Audi Alpine
2873;252;filial_1;20-04-2022 09:12:05;606470;Jeep Grand Caravan
2874;445;filial_2;14-05-2022 09:34:48;724228;Ford ATS
2875;355;filial_1;03-03-2022 10:58:09;762522;Chrysler Wrangler
2876;6;filial_3;08-05-2022 11:33:20;111036;Chrysler Sentra
2877;170;filial_1;15-02-2022 06:03:00;684194;Ferrari A8
2878;192;filial_1;07-04-2022 08:36:50;653590;Aston Martin Alpine
2879;300;filial_2;05-03-2022 12:45:23;657096;Chevrolet Land Cruiser
2880;175;filial_3;22-03-2022 04:07:10;530075;Dodge Malibu
2881;198;filial_1;06-02-2022 09:23:38;946160;Bugatti Fiesta
2882;199;filial_1;25-05-2022 12:01:32;120579;Chevrolet Durango
2883;128;filial_1;25-03-2022 08:09:16;642070;Cadillac Silverado
2884;489;filial_3;29-03-2022 06:04:04;452408;Audi Charger
2885;80;filial_1;25-04-2022 02:15:29;642429;Volkswagen ATS
2886;397;filial_3;17-04-2022 12:37:06;988547;Kia Model T
2887;125;filial_3;27-04-2022 01:30:32;519545;Mini Challenger
2888;98;filial_2;08-03-2022 03:14:24;816079;Maserati Prius
2889;113;filial_3;08-05-2022 12:21:41;615416;Chrysler XTS
2890;264;filial_1;20-02-2022 05:21:39;959905;Chrysler CTS
2891;8;filial_2;30-04-2022 12:14:33;570253;Fiat Model S
2892;226;filial_1;03-03-2022 02:52:14;721038;Jaguar PT Cruiser
2893;62;filial_2;15-05-2022 05:43:26;290558;Audi A4
2894;430;filial_3;06-03-2022 08:54:36;462497;Fiat Model S
2895;29;filial_3;02-05-2022 06:58:42;337864;Chevrolet Jetta
2896;317;filial_2;16-04-2022 08:11:03;709231;Volkswagen Camaro
2897;216;filial_2;21-05-2022 03:14:18;328957;BMW Alpine
2898;344;filial_3;23-02-2022 07:03:48;138010;Mini Durango
2899;440;filial_2;15-03-2022 11:33:19;958635;Jeep Countach
2900;28;filial_2;03-03-2022 03:38:49;950290;Dodge Silverado
2901;90;filial_3;11-04-2022 04:14:34;462026;Porsche Element
2902;251;filial_2;01-04-2022 06:56:36;489791;Audi Explorer
2903;185;filial_1;22-03-2022 02:02:55;954004;Tesla Model 3
2904;12;filial_2;10-04-2022 08:31:20;328276;Bentley Focus
2905;479;filial_1;08-02-2022 11:04:52;111060;Toyota Corvette
2906;232;filial_3;06-03-2022 07:13:15;419843;Fiat Fiesta
2907;3;filial_3;16-02-2022 05:30:59;617128;Bentley Countach
2908;253;filial_1;15-05-2022 03:23:01;209117;Aston Martin Element
2909;31;filial_2;25-04-2022 05:03:36;199889;Dodge Model S
2910;14;filial_2;04-03-2022 05:39:31;346534;Ford Element
2911;249;filial_2;06-02-2022 11:36:31;90367;Ford Prius
2912;341;filial_2;26-05-2022 04:23:37;62001;Jeep Expedition
2913;122;filial_1;05-05-2022 11:41:24;757882;Jaguar El Camino
2914;54;filial_2;22-03-2022 08:42:21;895214;Porsche Alpine
2915;413;filial_3;19-02-2022 09:40:39;445357;Audi Silverado
2916;409;filial_2;03-03-2022 03:38:51;592164;Chevrolet Silverado
2917;207;filial_1;20-02-2022 09:41:19;106744;Fiat Charger
2918;37;filial_1;12-03-2022 02:18:28;362497;Toyota Countach
2919;59;filial_1;25-04-2022 06:31:36;472253;Porsche Spyder
2920;134;filial_1;18-05-2022 05:15:46;547264;Chevrolet Model S
2921;146;filial_2;02-03-2022 12:11:03;822799;Nissan Impala
2922;480;filial_1;06-05-2022 07:39:43;489566;Bentley Accord
2923;158;filial_1;10-04-2022 05:43:40;548125;Mercedes Benz F-150
2924;87;filial_2;08-05-2022 07:55:03;727810;Audi Escalade
2925;217;filial_3;27-04-2022 05:15:12;489638;Chevrolet Sentra
2926;354;filial_3;08-03-2022 07:29:49;829963;Fiat Mercielago
2927;231;filial_2;05-05-2022 10:34:37;294868;Volkswagen Mustang
2928;153;filial_3;15-03-2022 02:32:09;67535;Honda Impala
2929;121;filial_1;26-02-2022 01:11:36;777453;Chevrolet Sentra
2930;201;filial_1;14-05-2022 06:13:20;652179;Chrysler Mercielago
2931;370;filial_1;02-04-2022 04:05:48;551113;Mini Golf
2932;294;filial_1;14-02-2022 06:48:59;63697;Aston Martin PT Cruiser
2933;344;filial_1;19-03-2022 04:38:41;442878;Bugatti Element
2934;395;filial_3;05-04-2022 09:24:51;820180;Chevrolet Expedition
2935;70;filial_2;24-04-2022 03:30:21;119001;Hyandai Land Cruiser
2936;471;filial_2;26-02-2022 06:41:18;579124;Chrysler LeBaron
2937;412;filial_2;07-02-2022 06:38:29;851859;Ferrari Explorer
2938;475;filial_2;06-04-2022 06:07:48;340890;Kia Challenger
2939;88;filial_1;29-04-2022 08:48:04;334948;Bugatti Camry
2940;476;filial_2;10-02-2022 12:47:28;391930;Audi Corvette
2941;259;filial_2;06-03-2022 03:34:59;704431;Jeep A8
2942;250;filial_3;16-04-2022 04:20:52;314581;Bugatti CTS
2943;156;filial_2;24-03-2022 06:25:06;437485;BMW Charger
2944;414;filial_2;12-05-2022 08:41:50;236435;Chrysler Civic
2945;52;filial_2;29-04-2022 03:14:25;924702;Ford Sentra
2946;178;filial_3;23-02-2022 01:53:08;881948;Dodge El Camino
2947;493;filial_2;05-05-2022 12:41:15;824083;Audi Prius
2948;215;filial_2;20-04-2022 10:00:56;73447;Bugatti Accord
2949;488;filial_2;23-04-2022 06:43:28;453128;Mercedes Benz CTS
2950;176;filial_1;14-02-2022 07:40:09;146004;Tesla Spyder
2951;23;filial_1;06-04-2022 08:01:54;561605;Nissan Countach
2952;32;filial_2;24-02-2022 09:03:18;205746;Bugatti Element
2953;261;filial_3;06-03-2022 12:09:37;510510;Cadillac Camaro
2954;309;filial_2;08-03-2022 08:32:37;698710;Volkswagen Countach
2955;352;filial_3;05-05-2022 12:40:02;152356;Chrysler Camaro
2956;495;filial_2;02-05-2022 10:55:18;269037;Dodge Prius
2957;194;filial_1;12-04-2022 05:18:41;997883;Lamborghini Model 3
2958;242;filial_3;22-05-2022 03:14:35;919810;Rolls Royce Wrangler
2959;98;filial_1;11-03-2022 03:43:35;130195;Maserati F-150
2960;16;filial_2;15-05-2022 07:11:33;814072;Ferrari Altima
2961;357;filial_2;18-05-2022 11:03:16;611857;Mercedes Benz Fiesta
2962;262;filial_1;04-02-2022 10:06:21;279927;Fiat Explorer
2963;292;filial_3;09-04-2022 11:40:04;985402;Ferrari F-150
2964;465;filial_3;10-04-2022 07:50:17;137968;Jeep A8
2965;489;filial_2;19-03-2022 03:03:59;177394;Cadillac Ranchero
2966;204;filial_1;28-04-2022 10:46:25;883139;Audi Taurus
2967;447;filial_2;26-02-2022 08:50:09;194133;Aston Martin XTS
2968;183;filial_2;17-04-2022 06:02:33;362034;Hyandai Durango
2969;232;filial_3;01-05-2022 05:07:25;963853;Porsche PT Cruiser
2970;321;filial_2;03-02-2022 03:35:10;693613;Mini Mustang
2971;94;filial_3;06-03-2022 10:08:05;767638;Maserati Mustang
2972;411;filial_3;22-03-2022 01:22:51;857441;Rolls Royce A4
2973;183;filial_3;17-03-2022 07:41:35;571249;Ford Golf
2974;413;filial_3;10-02-2022 04:23:24;456451;Volkswagen Corvette
2975;262;filial_3;26-03-2022 10:28:59;309314;Maserati A4
2976;152;filial_2;24-03-2022 04:43:53;406932;Ford Camry
2977;179;filial_3;26-04-2022 09:17:07;441175;Kia Civic
2978;449;filial_3;01-04-2022 05:26:23;976601;Mercedes Benz Accord
2979;182;filial_1;08-03-2022 03:43:57;714685;Rolls Royce Focus
2980;144;filial_3;20-02-2022 03:28:14;628770;Volkswagen Charger
2981;60;filial_2;20-03-2022 02:47:27;157872;Aston Martin Fiesta
2982;21;filial_2;01-02-2022 10:09:57;330982;Honda El Camino
2983;443;filial_3;23-02-2022 05:15:29;584719;Honda Explorer
2984;243;filial_2;31-03-2022 05:27:35;145659;Honda Colorado
2985;223;filial_2;11-04-2022 03:50:10;755928;Tesla CTS
2986;30;filial_1;10-05-2022 08:26:16;330074;Dodge Element
2987;129;filial_3;30-04-2022 07:18:46;200226;BMW Golf
2988;173;filial_1;22-04-2022 01:01:17;744865;Chevrolet Focus
2989;488;filial_3;09-02-2022 05:49:57;459442;Bugatti Accord
2990;120;filial_2;23-04-2022 10:39:18;644807;Fiat Accord
2991;257;filial_3;22-04-2022 02:03:24;186674;Hyandai Challenger
2992;364;filial_2;15-03-2022 07:46:37;395442;Chevrolet Civic
2993;348;filial_2;22-04-2022 04:42:15;616426;Kia Grand Cherokee
2994;285;filial_3;09-02-2022 04:17:40;179541;Chevrolet PT Cruiser
2995;23;filial_2;15-02-2022 12:36:02;56588;Mercedes Benz Camaro
2996;50;filial_3;06-05-2022 11:50:43;98143;Ford A8
2997;399;filial_2;09-05-2022 02:24:08;232541;Chevrolet El Camino
2998;148;filial_2;01-02-2022 06:11:07;915122;Fiat Challenger
2999;99;filial_2;03-04-2022 01:11:00;175072;Kia Alpine
